id,hotel_id,url_id,language,service,service_category,created_at
4612,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Zona pranzo,,2026-04-06 23:32:03.092608+01
4613,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Divano,,2026-04-06 23:32:03.092608+01
4614,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Zona soggiorno,,2026-04-06 23:32:03.092608+01
4615,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Scrivania,,2026-04-06 23:32:03.092608+01
4616,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Servizio streaming (per es. Netflix),,2026-04-06 23:32:03.092608+01
4617,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,iPad,,2026-04-06 23:32:03.092608+01
4618,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,TV a schermo piatto,,2026-04-06 23:32:03.092608+01
4619,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Canali via cavo,,2026-04-06 23:32:03.092608+01
4620,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Radio,,2026-04-06 23:32:03.092608+01
4621,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Telefono,,2026-04-06 23:32:03.092608+01
4622,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Frutta,,2026-04-06 23:32:03.092608+01
4623,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Vino/champagne a pagamento,,2026-04-06 23:32:03.092608+01
4624,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Menù per diete particolari (su richiesta),,2026-04-06 23:32:03.092608+01
4625,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Possibilità di colazione in camera,,2026-04-06 23:32:03.092608+01
4626,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Minibar,,2026-04-06 23:32:03.092608+01
4627,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Ristorante,,2026-04-06 23:32:03.092608+01
4628,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Bollitore tè/macchina caffè,,2026-04-06 23:32:03.092608+01
4629,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Fattura disponibile su richiesta,,2026-04-06 23:32:03.092608+01
4630,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Check-in e check-out privati,,2026-04-06 23:32:03.092608+01
4631,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Servizio concierge,,2026-04-06 23:32:03.092608+01
4632,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Deposito bagagli,,2026-04-06 23:32:03.092608+01
4633,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Reception 24 ore su 24,,2026-04-06 23:32:03.092608+01
4634,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Cancelletti di sicurezza per bambini,,2026-04-06 23:32:03.092608+01
4635,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Servizio baby-sitter a pagamento,,2026-04-06 23:32:03.092608+01
4636,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Area giochi all'aperto,,2026-04-06 23:32:03.092608+01
4637,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Area giochi al coperto,,2026-04-06 23:32:03.092608+01
4638,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Servizio pulizie giornaliero,,2026-04-06 23:32:03.092608+01
4639,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Stirapantaloni a pagamento,,2026-04-06 23:32:03.092608+01
4640,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Servizio stireria a pagamento,,2026-04-06 23:32:03.092608+01
4641,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Lavaggio a secco a pagamento,,2026-04-06 23:32:03.092608+01
4642,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Servizio lavanderia a pagamento,,2026-04-06 23:32:03.092608+01
4643,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Fax/fotocopiatrice a pagamento,,2026-04-06 23:32:03.092608+01
4644,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Centro business a pagamento,,2026-04-06 23:32:03.092608+01
4645,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Spazi per riunioni/banchetti a pagamento,,2026-04-06 23:32:03.092608+01
4646,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Estintori,,2026-04-06 23:32:03.092608+01
4647,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Telecamere a circuito chiuso nelle zone in comune,,2026-04-06 23:32:03.092608+01
4648,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Allarme antifumo,,2026-04-06 23:32:03.092608+01
4649,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Accesso con chiavi magnetiche,,2026-04-06 23:32:03.092608+01
4650,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Accesso con chiavi,,2026-04-06 23:32:03.092608+01
4651,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Sicurezza 24 ore su 24,,2026-04-06 23:32:03.092608+01
4652,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Cassaforte,,2026-04-06 23:32:03.092608+01
4653,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Rilevatore di monossido di carbonio,,2026-04-06 23:32:03.092608+01
4654,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Struttura interamente non fumatori,,2026-04-06 23:32:03.092608+01
4655,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Sveglia telefonica,,2026-04-06 23:32:03.092608+01
4656,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Pavimento in marmo o in piastrelle,,2026-04-06 23:32:03.092608+01
4657,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Insonorizzazione,,2026-04-06 23:32:03.092608+01
4658,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Ingresso indipendente,,2026-04-06 23:32:03.092608+01
4659,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Autonoleggio,,2026-04-06 23:32:03.092608+01
4660,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Ascensore,,2026-04-06 23:32:03.092608+01
4661,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Ventilatore,,2026-04-06 23:32:03.092608+01
4662,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Parrucchiere/salone di bellezza,,2026-04-06 23:32:03.092608+01
4663,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Navetta aeroportuale,,2026-04-06 23:32:03.092608+01
4664,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Camere non fumatori,,2026-04-06 23:32:03.092608+01
4665,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Sveglia/sveglia telefonica,,2026-04-06 23:32:03.092608+01
4666,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Servizio in camera,,2026-04-06 23:32:03.092608+01
4667,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Aperta tutto l'anno,,2026-04-06 23:32:03.092608+01
4668,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Accessibile a ogni età,,2026-04-06 23:32:03.092608+01
4669,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Piscina con vista,,2026-04-06 23:32:03.092608+01
4670,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Piscina per bambini,,2026-04-06 23:32:03.092608+01
4671,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Armadietti per fitness/spa,,2026-04-06 23:32:03.092608+01
4672,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Personal trainer,,2026-04-06 23:32:03.092608+01
4673,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Lezioni di yoga,,2026-04-06 23:32:03.092608+01
4674,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Fitness,,2026-04-06 23:32:03.092608+01
4675,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Pacchetti spa/benessere,,2026-04-06 23:32:03.092608+01
4676,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Sala spa/area relax,,2026-04-06 23:32:03.092608+01
4677,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Bagno turco,,2026-04-06 23:32:03.092608+01
4678,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Servizi spa,,2026-04-06 23:32:03.092608+01
4679,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Ombrelloni,,2026-04-06 23:32:03.092608+01
4680,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Sdraio/lettini,,2026-04-06 23:32:03.092608+01
4681,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Scivolo d'acqua,,2026-04-06 23:32:03.092608+01
4682,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Massaggi a pagamento,,2026-04-06 23:32:03.092608+01
4683,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Spa & centro benessere a pagamento,,2026-04-06 23:32:03.092608+01
4684,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Palestra,,2026-04-06 23:32:03.092608+01
4685,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Sauna,,2026-04-06 23:32:03.092608+01
4686,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Arabo,,2026-04-06 23:32:03.092608+01
4687,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Ceco,,2026-04-06 23:32:03.092608+01
4688,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Tedesco,,2026-04-06 23:32:03.092608+01
4689,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Inglese,,2026-04-06 23:32:03.092608+01
4690,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Spagnolo,,2026-04-06 23:32:03.092608+01
4691,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Francese,,2026-04-06 23:32:03.092608+01
4692,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Hindi,,2026-04-06 23:32:03.092608+01
4693,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Indonesiano,,2026-04-06 23:32:03.092608+01
4694,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Italiano,,2026-04-06 23:32:03.092608+01
4695,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Malayalam,,2026-04-06 23:32:03.092608+01
4696,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Olandese,,2026-04-06 23:32:03.092608+01
4697,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Portoghese,,2026-04-06 23:32:03.092608+01
4698,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Russo,,2026-04-06 23:32:03.092608+01
4699,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Tamil,,2026-04-06 23:32:03.092608+01
4700,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Thailandese,,2026-04-06 23:32:03.092608+01
4701,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Filippino,,2026-04-06 23:32:03.092608+01
4702,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Ucraino,,2026-04-06 23:32:03.092608+01
4703,81072b88-b57b-4e62-adca-5a180b5e5c73,8eeaaca6-bf61-4b63-a984-37455dba754c,it,Cinese,,2026-04-06 23:32:03.092608+01
4704,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Piscine extérieure,,2026-04-06 23:32:26.070411+01
4705,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Connexion Wi-Fi gratuite,,2026-04-06 23:32:26.070411+01
4706,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Navette aéroport,,2026-04-06 23:32:26.070411+01
4707,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Spa et centre de bien-être,,2026-04-06 23:32:26.070411+01
4708,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Chambres familiales,,2026-04-06 23:32:26.070411+01
4709,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Parking gratuit,,2026-04-06 23:32:26.070411+01
4710,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Restaurant,,2026-04-06 23:32:26.070411+01
4711,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Centre de remise en forme,,2026-04-06 23:32:26.070411+01
4712,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Bar,,2026-04-06 23:32:26.070411+01
4713,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Très bon petit-déjeuner,,2026-04-06 23:32:26.070411+01
4714,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Parking,,2026-04-06 23:32:26.070411+01
4715,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Salle de bains privative,,2026-04-06 23:32:26.070411+01
4716,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Climatisation,,2026-04-06 23:32:26.070411+01
4717,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Plage,,2026-04-06 23:32:26.070411+01
4718,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Baignoire,,2026-04-06 23:32:26.070411+01
4719,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Papier toilette,,2026-04-06 23:32:26.070411+01
4720,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Serviettes,,2026-04-06 23:32:26.070411+01
4721,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Bidet,,2026-04-06 23:32:26.070411+01
4722,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Baignoire ou douche,,2026-04-06 23:32:26.070411+01
4723,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Chaussons,,2026-04-06 23:32:26.070411+01
4724,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Toilettes,,2026-04-06 23:32:26.070411+01
4725,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Articles de toilette gratuits,,2026-04-06 23:32:26.070411+01
4726,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Peignoir,,2026-04-06 23:32:26.070411+01
4727,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Sèche-cheveux,,2026-04-06 23:32:26.070411+01
4728,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Douche,,2026-04-06 23:32:26.070411+01
4729,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Linge de maison,,2026-04-06 23:32:26.070411+01
4730,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Armoire ou penderie,,2026-04-06 23:32:26.070411+01
4731,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Réveil,,2026-04-06 23:32:26.070411+01
4732,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Très grands lits (> 2 mètres de long),,2026-04-06 23:32:26.070411+01
4733,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Vue,,2026-04-06 23:32:26.070411+01
4734,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Mobilier extérieur,,2026-04-06 23:32:26.070411+01
4735,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Terrasse,,2026-04-06 23:32:26.070411+01
4736,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Machine à café,,2026-04-06 23:32:26.070411+01
4737,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Bouilloire électrique,,2026-04-06 23:32:26.070411+01
4738,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Prise près du lit,,2026-04-06 23:32:26.070411+01
4739,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Canapé-lit,,2026-04-06 23:32:26.070411+01
4740,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Portant,,2026-04-06 23:32:26.070411+01
4741,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Canapé,,2026-04-06 23:32:26.070411+01
4742,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Bureau,,2026-04-06 23:32:26.070411+01
4743,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Chaînes satellite,,2026-04-06 23:32:26.070411+01
4744,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Menus pour régimes spéciaux (sur demande),,2026-04-06 23:32:26.070411+01
4745,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Minibar,,2026-04-06 23:32:26.070411+01
4746,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Facture fournie sur demande,,2026-04-06 23:32:26.070411+01
4747,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Enregistrement/départ privé,,2026-04-06 23:32:26.070411+01
4748,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Service de concierge,,2026-04-06 23:32:26.070411+01
4749,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Bagagerie,,2026-04-06 23:32:26.070411+01
4750,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Enregistrement/règlement rapide,,2026-04-06 23:32:26.070411+01
4751,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Réception ouverte 24h/24,,2026-04-06 23:32:26.070411+01
4752,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Club pour enfants En supplément,,2026-04-06 23:32:26.070411+01
4753,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Télévision à écran plat,,2026-04-06 23:32:26.070411+01
4754,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Télévision,,2026-04-06 23:32:26.070411+01
4755,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Service de ménage quotidien,,2026-04-06 23:32:26.070411+01
4756,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Service de repassage En supplément,,2026-04-06 23:32:26.070411+01
4757,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Nettoyage à sec En supplément,,2026-04-06 23:32:26.070411+01
4758,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Blanchisserie/laverie En supplément,,2026-04-06 23:32:26.070411+01
4759,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Fax/photocopies En supplément,,2026-04-06 23:32:26.070411+01
4760,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Centre d'affaires En supplément,,2026-04-06 23:32:26.070411+01
4761,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Salles de réunion/réception En supplément,,2026-04-06 23:32:26.070411+01
4762,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Extincteurs,,2026-04-06 23:32:26.070411+01
4763,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Caméras de surveillance à l'extérieur de l'établissement,,2026-04-06 23:32:26.070411+01
4764,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Caméras de surveillance dans les parties communes,,2026-04-06 23:32:26.070411+01
4765,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Détecteurs de fumée,,2026-04-06 23:32:26.070411+01
4766,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Alarme de sécurité,,2026-04-06 23:32:26.070411+01
4767,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Cartes d'accès,,2026-04-06 23:32:26.070411+01
4768,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Sécurité 24h/24,,2026-04-06 23:32:26.070411+01
4769,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Coffre-fort,,2026-04-06 23:32:26.070411+01
4770,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Service de navette En supplément,,2026-04-06 23:32:26.070411+01
4771,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Détecteur de monoxyde de carbone,,2026-04-06 23:32:26.070411+01
4772,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Chambre anti-allergie,,2026-04-06 23:32:26.070411+01
4773,7446fde6-c991-4140-b7d6-d87aff434661,7f1eae96-5092-45a4-a3a4-25acd43bbd32,fr,Établissement entièrement non-fumeurs,,2026-04-06 23:32:26.070411+01
