"id","hotel_id","url_id","language","policy_name","policy_details","created_at"
"62","40dbbb85-c064-472e-a153-e1818ec0e841","9af0e380-78e5-4aea-8580-94361d2f781f","de","Hausregeln","Die Unterkunft Golden Beach Resort & Spa nimmt besondere Anfragen an – im nächsten Schritt hinzufügen! Verfügbarkeit anzeigen Anreise Ab 15:00 Abreise Bis 12:00 Stornierung/ Vorauszahlung Die Stornierungs- und Vorauszahlungsrichtlinien ändern sich je nach Unterkunftskategorie. Bitte geben Sie Ihre Reisedaten ein und überprüfen Sie die Bedingungen Ihrer gewählten Option. Kinder und Betten Richtlinien für Kinder Kinder jeden Alters sind willkommen. Kinder im Alter von 18 Jahren oder älter zahlen in dieser Unterkunft den Erwachsenenpreis. Fügen Sie Ihrer Suche bitte die Anzahl der Kinder in Ihrer Gruppe und deren Alter hinzu, um die korrekten Preise und Belegungsinformationen zu sehen. Richtlinien zu Baby- und Zustellbetten 0 - 3 Jahre Babybett auf Anfrage Kostenfrei Die Anzahl an Babybetten ist von der von Ihnen gewählten Option abhängig. Bitte prüfen Sie Ihre ausgewählte Option für mehr Informationen. Zustellbetten sind in dieser Unterkunft nicht verfügbar. Alle Babybetten unterliegen der Verfügbarkeit. Keine Altersbeschränkung Es gibt keine Altersbeschränkung für den Check-in. Haustiere Haustiere sind auf Anfrage gestattet. Möglicherweise fallen Gebühren an. Akzeptierte Zahlungsmethoden Barzahlung","2026-03-21 01:09:18.363661+00"
"60","8ceed9c4-5f7c-4e9a-b4b6-71eb0a78e302","9af0e380-78e5-4aea-8580-94361d2f781f","en","House rules","Golden Beach Resort & Spa takes special requests - add in the next step! See availability Check-in From 15:00 Check-out Until 12:00 Cancellation/ prepayment Cancellation and prepayment policies vary according to accommodation type. Please enter the dates of your stay and check the conditions of your required option. Children and beds Child policies Children of any age are welcome. Children 18 years and above will be charged as adults at this property. To see correct prices and occupancy information, please add the number of children in your group and their ages to your search. Cot and extra bed policies 0 - 3 years Cot upon request Free The number of cots allowed is dependent on the option you choose. Please check your selected option for more information. There are no extra beds available at this property. All cots are subject to availability. No age restriction There is no age requirement for check-in Pets Pets are allowed on request. Charges may be applicable. Accepted payment methods Cash","2026-03-21 01:05:06.910604+00"
"65","462f7c1d-a985-4612-b6fe-f4804b63420b","67f1ef51-6f79-477a-b9a9-34daad69259f","fr","Règles de la maison","L'établissement Hotel Atlântico Rio accepte les demandes spéciales. Ajoutez la vôtre à la prochaine étape ! Voir les disponibilités Arrivée À partir de 14:00 Vous devrez présenter une pièce d'identité avec photo et une carte de crédit lors de l'enregistrement. Départ Jusqu'à 12:00 Annulation / Prépaiement Les conditions d'annulation et de prépaiement varient en fonction du type d'hébergement. Veuillez saisir les dates de votre séjour et consulter les conditions de l'option choisie. Enfants et lits Conditions relatives aux enfants Tous les enfants sont les bienvenus. Les enfants âgés de plus de 9 ans seront facturés au tarif adulte dans cet établissement. Pour voir les tarifs et les informations associés à la taille de votre groupe, veuillez ajouter à votre recherche le nombre d'enfants avec qui vous voyagez ainsi que leur âge. Conditions relatives aux lits bébé et aux lits d'appoint Aucun lit d'appoint/bébé n'est disponible dans cet établissement. Restriction relative à l'âge Les clients doivent avoir au moins 18 ans pour pouvoir s'enregistrer. Animaux domestiques Les animaux de compagnie ne sont pas admis au sein de l'établissement. Groupes Toute réservation de plus de 5 chambres peut entraîner des conditions particulières et des frais supplémentaires. Moyens de paiement acceptés Espèces","2026-03-21 01:13:30.34213+00"
"68","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Huisregels","Golden Beach Resort & Spa accepteert speciale verzoeken, voeg ze toe bij de volgende stap! Bekijk beschikbaarheid Inchecken Vanaf 15:00 Uitchecken Tot 12:00 Annuleren / vooruitbetalen Annulerings- en vooruitbetalingsvoorwaarden verschillen per accommodatietype. Vul de data van je verblijf in en controleer de voorwaarden van je gekozen optie. Kinderen en bedden Voorwaarden voor kinderen Kinderen van alle leeftijden zijn welkom. Voor kinderen van 18 jaar en ouder worden bij deze accommodatie dezelfde kosten als volwassenen gerekend. Voeg het aantal kinderen in je groep en hun leeftijden toe aan je zoekopdracht om de juiste prijzen en informatie over de bezetting te zien. Voorwaarden voor kinderbedjes en extra bedden 0 - 3 jaar Kinderbedje op verzoek Gratis Het aantal toegestane kinderbedjes hangt af van de optie die je kiest. Controleer de optie die je heb geselecteerd voor meer informatie. Er zijn geen extra bedden beschikbaar bij deze accommodatie. Alle kinderbedjes zijn op basis van beschikbaarheid. Geen leeftijdsrestrictie Er is geen minimumleeftijd om in te checken Huisdieren Huisdieren zijn op verzoek toegestaan. Er zijn mogelijk extra kosten aan verbonden. Geaccepteerde betaalwijzen Contant","2026-03-21 01:17:37.100946+00"
"72","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Normas de la casa","Colonna Park Hotel acepta peticiones especiales. ¡Añádelas en el siguiente paso! Ver disponibilidad Entrada De las 14:00 a las 23:30 Salida De las 0:00 a las 12:00 Cancelación /  prepago Las condiciones de cancelación y de pago por adelantado pueden variar según el tipo de alojamiento. Introduce las fechas de tu estancia y consulta las condiciones de la opción que quieres reservar. Camas para niños Condiciones para estancias con niños Se pueden alojar niños de cualquier edad. Los niños a partir de 5 años pagan como adultos en este alojamiento. Para ver la información correcta sobre precios y ocupación, añade a la búsqueda el número de niños con los que viajas y sus edades. Condiciones sobre cunas y camas supletorias 0 - 3 años Cuna a petición Gratis El número de cunas permitido depende de la opción que escojas. Consulta la opción que has escogido para saber más. No hay camas supletorias disponibles en este alojamiento. Todas las cunas están sujetas a disponibilidad. No hay restricción por edad No hay edad mínima para el check-in Mascotas No se admiten. Grupos Al reservar más de 4 habitaciones, podrán aplicarse condiciones especiales y suplementos. Métodos de pago aceptados Efectivo","2026-03-21 01:23:07.675163+00"
"73","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Normas de la casa","Manaus Hotéis Millennium acepta peticiones especiales. ¡Añádelas en el siguiente paso! Ver disponibilidad Entrada Desde las 15:00 Tienes que decirle al alojamiento con antelación a qué hora vas a llegar. Salida Hasta las 12:00 Cancelación /  prepago Las condiciones de cancelación y de pago por adelantado pueden variar según el tipo de alojamiento. Introduce las fechas de tu estancia y consulta las condiciones de la opción que quieres reservar. Camas para niños Condiciones para estancias con niños Se pueden alojar niños de cualquier edad. Los niños a partir de 8 años pagan como adultos en este alojamiento. Para ver la información correcta sobre precios y ocupación, añade a la búsqueda el número de niños con los que viajas y sus edades. Condiciones sobre cunas y camas supletorias 0 - 2 años Cuna a petición Gratis El número de cunas permitido depende de la opción que escojas. Consulta la opción que has escogido para saber más. No hay camas supletorias disponibles en este alojamiento. Todas las cunas están sujetas a disponibilidad. No hay restricción por edad No hay edad mínima para el check-in Mascotas No se admiten. Grupos Al reservar más de 4 habitaciones, podrán aplicarse condiciones especiales y suplementos. Métodos de pago aceptados Efectivo","2026-03-21 01:24:25.069828+00"
"74","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","House rules","Colonna Park Hotel takes special requests - add in the next step! See availability Check-in From 14:00 to 23:30 Check-out From 00:00 to 12:00 Cancellation/ prepayment Cancellation and prepayment policies vary according to accommodation type. Please enter the dates of your stay and check the conditions of your required option. Children and beds Child policies Children of any age are welcome. Children 5 years and above will be charged as adults at this property. To see correct prices and occupancy information, please add the number of children in your group and their ages to your search. Cot and extra bed policies 0 - 3 years Cot upon request Free The number of cots allowed is dependent on the option you choose. Please check your selected option for more information. There are no extra beds available at this property. All cots are subject to availability. No age restriction There is no age requirement for check-in Pets Pets are not allowed. Groups When booking more than 4 rooms, different policies and additional supplements may apply. Accepted payment methods Cash","2026-03-21 01:27:35.050961+00"
"63","22174aae-06f4-4ca7-a2ad-7f67909226ed","67f1ef51-6f79-477a-b9a9-34daad69259f","de","Hausregeln","Die Unterkunft Hotel Atlântico Rio nimmt besondere Anfragen an – im nächsten Schritt hinzufügen! Verfügbarkeit anzeigen Anreise Ab 14:00 Gäste müssen einen Lichtbildausweis und eine Kreditkarte beim Check-in vorlegen Abreise Bis 12:00 Stornierung/ Vorauszahlung Die Stornierungs- und Vorauszahlungsrichtlinien ändern sich je nach Unterkunftskategorie. Bitte geben Sie Ihre Reisedaten ein und überprüfen Sie die Bedingungen Ihrer gewählten Option. Kinder und Betten Richtlinien für Kinder Kinder jeden Alters sind willkommen. Kinder im Alter von 9 Jahren oder älter zahlen in dieser Unterkunft den Erwachsenenpreis. Fügen Sie Ihrer Suche bitte die Anzahl der Kinder in Ihrer Gruppe und deren Alter hinzu, um die korrekten Preise und Belegungsinformationen zu sehen. Richtlinien zu Baby- und Zustellbetten Baby- und Zustellbetten sind in dieser Unterkunft nicht verfügbar. Altersbeschränkung Das Mindestalter für den Check-in beträgt 18 Jahre Haustiere Haustiere sind nicht gestattet. Gruppen Bei einer Buchung von mehr als 5 Zimmern können abweichende Richtlinien und zusätzliche Aufpreise gelten. Akzeptierte Zahlungsmethoden Barzahlung","2026-03-21 01:10:52.623538+00"
"64","c80431c6-3dce-41e9-b42b-1e98dc42db45","9af0e380-78e5-4aea-8580-94361d2f781f","fr","Règles de la maison","L'établissement Golden Beach Resort & Spa accepte les demandes spéciales. Ajoutez la vôtre à la prochaine étape ! Voir les disponibilités Arrivée À partir de 15:00 Départ Jusqu'à 12:00 Annulation / Prépaiement Les conditions d'annulation et de prépaiement varient en fonction du type d'hébergement. Veuillez saisir les dates de votre séjour et consulter les conditions de l'option choisie. Enfants et lits Conditions relatives aux enfants Tous les enfants sont les bienvenus. Les enfants âgés de plus de 18 ans seront facturés au tarif adulte dans cet établissement. Pour voir les tarifs et les informations associés à la taille de votre groupe, veuillez ajouter à votre recherche le nombre d'enfants avec qui vous voyagez ainsi que leur âge. Conditions relatives aux lits bébé et aux lits d'appoint 0 - 3 ans Lit bébé sur demande Gratuit Le nombre de lits bébé disponibles dépend de l'option que vous choisissez. Veuillez consulter l'option sélectionnée pour obtenir plus d'informations. Cet établissement ne propose pas de lits d'appoint. Tous les lits bébé sont soumis à disponibilité. Aucune restriction d'âge Aucune restriction relative à l'âge ne s'applique pour l'enregistrement. Animaux domestiques Les animaux de compagnie sont admis sur demande (un supplément peut s'appliquer). Moyens de paiement acceptés Espèces","2026-03-21 01:12:12.244864+00"
"67","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Regole della struttura","Hotel Atlântico Rio accetta le richieste speciali. Aggiungile nel prossimo passaggio! Vedi disponibilità Arrivo Dalle 14:00 Al check-in gli ospiti devono esibire un documento di riconoscimento con foto e una carta di credito. Partenza Alle 12:00 Cancellazione / Pagamento anticipato Le condizioni relative alla cancellazione e al pagamento anticipato variano a seconda della tipologia di alloggio. Inserisci le date del soggiorno e verifica le condizioni dell'opzione scelta. Bambini e letti Condizioni per i bambini I bambini di tutte le età sono i benvenuti. I bambini di 9 anni o più pagheranno quanto gli adulti presso questa struttura. Per vedere informazioni corrette relativamente a prezzi e occupazione, aggiungi alla ricerca il numero e l'età dei bambini che soggiorneranno. Condizioni per culle e letti aggiuntivi In questa struttura non c'è disponibilità di culle e letti supplementari. Età minima L'età minima per fare il check-in è 18 anni. Animali Animali non ammessi. Gruppi Alle prenotazioni di oltre 5 camere, la struttura potrebbe applicare differenti condizioni e supplementi. Metodi di pagamento accettati Contanti","2026-03-21 01:16:17.892285+00"
"70","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Regras da propriedade","Golden Beach Resort & Spa aceita pedidos especiais – adicione-o(s) no próximo passo! Ver disponibilidade Check-in Das 15:00 Check-out Às 12:00 Cancelamento/ pré-pagamento As condições de cancelamento e de pré-pagamento variam consoante o tipo de alojamento. Por favor, insira as datas da sua estadia e verifique as condições da opção que selecionou. Crianças e camas Condições de crianças Todas as crianças são bem-vindas. As crianças com 18 ou mais anos terão de pagar as tarifas de adulto neste alojamento. Para ver os preços corretos e a informação sobre a ocupação, por favor, adicione à sua pesquisa o número de crianças no seu grupo e as respetivas idades. Condições de berços e camas extra 0 - 3 anos Berço mediante pedido Gratuito O número permitido de berços está dependente da opção que escolher. Por favor, verifique a sua opção selecionada para mais informações. Não existem camas extra disponíveis nesta propriedade. Todos os berços estão sujeitos a disponibilidade. Sem restrições de idade Não há restrições de idade para fazer check-in Animais de estimação Animais de estimação: admitidos mediante pedido. Poderão aplicar-se custos adicionais. Métodos de pagamento aceites Dinheiro","2026-03-21 01:20:29.392714+00"
"75","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","House rules","Manaus Hotéis Millennium takes special requests - add in the next step! See availability Check-in From 15:00 You'll need to let the property know in advance what time you'll arrive. Check-out Until 12:00 Cancellation/ prepayment Cancellation and prepayment policies vary according to accommodation type. Please enter the dates of your stay and check the conditions of your required option. Children and beds Child policies Children of any age are welcome. Children 8 years and above will be charged as adults at this property. To see correct prices and occupancy information, please add the number of children in your group and their ages to your search. Cot and extra bed policies 0 - 2 years Cot upon request Free The number of cots allowed is dependent on the option you choose. Please check your selected option for more information. There are no extra beds available at this property. All cots are subject to availability. No age restriction There is no age requirement for check-in Pets Pets are not allowed. Groups When booking more than 4 rooms, different policies and additional supplements may apply. Accepted payment methods Cash","2026-03-21 01:30:29.737673+00"
"66","9e52cbd4-51f1-47fb-b171-506140063bce","9af0e380-78e5-4aea-8580-94361d2f781f","it","Regole della struttura","Golden Beach Resort & Spa accetta le richieste speciali. Aggiungile nel prossimo passaggio! Vedi disponibilità Arrivo Dalle 15:00 Partenza Alle 12:00 Cancellazione / Pagamento anticipato Le condizioni relative alla cancellazione e al pagamento anticipato variano a seconda della tipologia di alloggio. Inserisci le date del soggiorno e verifica le condizioni dell'opzione scelta. Bambini e letti Condizioni per i bambini I bambini di tutte le età sono i benvenuti. I bambini di 18 anni o più pagheranno quanto gli adulti presso questa struttura. Per vedere informazioni corrette relativamente a prezzi e occupazione, aggiungi alla ricerca il numero e l'età dei bambini che soggiorneranno. Condizioni per culle e letti aggiuntivi 0 - 3 anni Culla su richiesta Gratis Il numero di culle ammesse dipende dall'opzione che scegli. Controlla quella che hai selezionato per maggiori informazioni. In questa struttura non c'è disponibilità di letti supplementari. Le culle sono soggette a disponibilità. Nessuna età minima Non è richiesta un'età minima per fare il check-in. Animali Animali ammessi su richiesta. Potrebbe essere richiesto un supplemento. Metodi di pagamento accettati Contanti","2026-03-21 01:15:00.724016+00"
"69","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Huisregels","Hotel Atlântico Rio accepteert speciale verzoeken, voeg ze toe bij de volgende stap! Bekijk beschikbaarheid Inchecken Vanaf 14:00 Gasten dienen bij het inchecken een identiteitsbewijs met foto en creditcard te tonen Uitchecken Tot 12:00 Annuleren / vooruitbetalen Annulerings- en vooruitbetalingsvoorwaarden verschillen per accommodatietype. Vul de data van je verblijf in en controleer de voorwaarden van je gekozen optie. Kinderen en bedden Voorwaarden voor kinderen Kinderen van alle leeftijden zijn welkom. Voor kinderen van 9 jaar en ouder worden bij deze accommodatie dezelfde kosten als volwassenen gerekend. Voeg het aantal kinderen in je groep en hun leeftijden toe aan je zoekopdracht om de juiste prijzen en informatie over de bezetting te zien. Voorwaarden voor kinderbedjes en extra bedden Kinderbedjes en extra bedden zijn niet beschikbaar bij deze accommodatie. Leeftijdsrestrictie De minimumleeftijd om in te checken is 18 jaar Huisdieren Huisdieren zijn niet toegestaan. Groepen Als je meer dan 5 kamers boekt, kunnen er andere voorwaarden en extra toeslagen van toepassing zijn. Geaccepteerde betaalwijzen Contant","2026-03-21 01:18:54.483023+00"
"71","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Regras da propriedade","Hotel Atlântico Rio aceita pedidos especiais – adicione-o(s) no próximo passo! Ver disponibilidade Check-in Das 14:00 No momento do check-in, os hóspedes têm de apresentar um documento de identificação com fotografia e um cartão de crédito Check-out Às 12:00 Cancelamento/ pré-pagamento As condições de cancelamento e de pré-pagamento variam consoante o tipo de alojamento. Por favor, insira as datas da sua estadia e verifique as condições da opção que selecionou. Crianças e camas Condições de crianças Todas as crianças são bem-vindas. As crianças com 9 ou mais anos terão de pagar as tarifas de adulto neste alojamento. Para ver os preços corretos e a informação sobre a ocupação, por favor, adicione à sua pesquisa o número de crianças no seu grupo e as respetivas idades. Condições de berços e camas extra Os berços e camas extra não estão disponíveis nesta propriedade. Restrição de idade A idade mínima para fazer o check-in é de 18 Animais de estimação Animais de estimação: não admitidos. Grupos Ao reservar mais de 5 quartos, poderão aplicar-se condições diferentes e custos adicionais. Métodos de pagamento aceites Dinheiro","2026-03-21 01:21:48.42771+00"
"76","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","Hausregeln","Die Unterkunft Colonna Park Hotel nimmt besondere Anfragen an – im nächsten Schritt hinzufügen! Verfügbarkeit anzeigen Anreise Von 14:00 bis 23:30 Uhr Abreise Von 00:00 bis 12:00 Uhr Stornierung/ Vorauszahlung Die Stornierungs- und Vorauszahlungsrichtlinien ändern sich je nach Unterkunftskategorie. Bitte geben Sie Ihre Reisedaten ein und überprüfen Sie die Bedingungen Ihrer gewählten Option. Kinder und Betten Richtlinien für Kinder Kinder jeden Alters sind willkommen. Kinder im Alter von 5 Jahren oder älter zahlen in dieser Unterkunft den Erwachsenenpreis. Fügen Sie Ihrer Suche bitte die Anzahl der Kinder in Ihrer Gruppe und deren Alter hinzu, um die korrekten Preise und Belegungsinformationen zu sehen. Richtlinien zu Baby- und Zustellbetten 0 - 3 Jahre Babybett auf Anfrage Kostenfrei Die Anzahl an Babybetten ist von der von Ihnen gewählten Option abhängig. Bitte prüfen Sie Ihre ausgewählte Option für mehr Informationen. Zustellbetten sind in dieser Unterkunft nicht verfügbar. Alle Babybetten unterliegen der Verfügbarkeit. Keine Altersbeschränkung Es gibt keine Altersbeschränkung für den Check-in. Haustiere Haustiere sind nicht gestattet. Gruppen Bei einer Buchung von mehr als 4 Zimmern können abweichende Richtlinien und zusätzliche Aufpreise gelten. Akzeptierte Zahlungsmethoden Barzahlung","2026-03-21 01:31:48.192422+00"
"77","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Hausregeln","Die Unterkunft Manaus Hotéis Millennium nimmt besondere Anfragen an – im nächsten Schritt hinzufügen! Verfügbarkeit anzeigen Anreise Ab 15:00 Bitte informieren Sie die Unterkunft im Voraus über Ihre Ankunftszeit. Abreise Bis 12:00 Stornierung/ Vorauszahlung Die Stornierungs- und Vorauszahlungsrichtlinien ändern sich je nach Unterkunftskategorie. Bitte geben Sie Ihre Reisedaten ein und überprüfen Sie die Bedingungen Ihrer gewählten Option. Kinder und Betten Richtlinien für Kinder Kinder jeden Alters sind willkommen. Kinder im Alter von 8 Jahren oder älter zahlen in dieser Unterkunft den Erwachsenenpreis. Fügen Sie Ihrer Suche bitte die Anzahl der Kinder in Ihrer Gruppe und deren Alter hinzu, um die korrekten Preise und Belegungsinformationen zu sehen. Richtlinien zu Baby- und Zustellbetten 0 - 2 Jahre Babybett auf Anfrage Kostenfrei Die Anzahl an Babybetten ist von der von Ihnen gewählten Option abhängig. Bitte prüfen Sie Ihre ausgewählte Option für mehr Informationen. Zustellbetten sind in dieser Unterkunft nicht verfügbar. Alle Babybetten unterliegen der Verfügbarkeit. Keine Altersbeschränkung Es gibt keine Altersbeschränkung für den Check-in. Haustiere Haustiere sind nicht gestattet. Gruppen Bei einer Buchung von mehr als 4 Zimmern können abweichende Richtlinien und zusätzliche Aufpreise gelten. Akzeptierte Zahlungsmethoden Barzahlung","2026-03-21 01:33:05.821289+00"
"78","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Règles de la maison","L'établissement Colonna Park Hotel accepte les demandes spéciales. Ajoutez la vôtre à la prochaine étape ! Voir les disponibilités Arrivée De 14:00 à 23:30 Départ De 00:00 à 12:00 Annulation / Prépaiement Les conditions d'annulation et de prépaiement varient en fonction du type d'hébergement. Veuillez saisir les dates de votre séjour et consulter les conditions de l'option choisie. Enfants et lits Conditions relatives aux enfants Tous les enfants sont les bienvenus. Les enfants âgés de plus de 5 ans seront facturés au tarif adulte dans cet établissement. Pour voir les tarifs et les informations associés à la taille de votre groupe, veuillez ajouter à votre recherche le nombre d'enfants avec qui vous voyagez ainsi que leur âge. Conditions relatives aux lits bébé et aux lits d'appoint 0 - 3 ans Lit bébé sur demande Gratuit Le nombre de lits bébé disponibles dépend de l'option que vous choisissez. Veuillez consulter l'option sélectionnée pour obtenir plus d'informations. Cet établissement ne propose pas de lits d'appoint. Tous les lits bébé sont soumis à disponibilité. Aucune restriction d'âge Aucune restriction relative à l'âge ne s'applique pour l'enregistrement. Animaux domestiques Les animaux de compagnie ne sont pas admis au sein de l'établissement. Groupes Toute réservation de plus de 4 chambres peut entraîner des conditions particulières et des frais supplémentaires. Moyens de paiement acceptés Espèces","2026-03-21 01:34:23.667565+00"
"79","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Règles de la maison","L'établissement Manaus Hotéis Millennium accepte les demandes spéciales. Ajoutez la vôtre à la prochaine étape ! Voir les disponibilités Arrivée À partir de 15:00 Vous devrez indiquer à l'avance votre heure d'arrivée à l'établissement. Départ Jusqu'à 12:00 Annulation / Prépaiement Les conditions d'annulation et de prépaiement varient en fonction du type d'hébergement. Veuillez saisir les dates de votre séjour et consulter les conditions de l'option choisie. Enfants et lits Conditions relatives aux enfants Tous les enfants sont les bienvenus. Les enfants âgés de plus de 8 ans seront facturés au tarif adulte dans cet établissement. Pour voir les tarifs et les informations associés à la taille de votre groupe, veuillez ajouter à votre recherche le nombre d'enfants avec qui vous voyagez ainsi que leur âge. Conditions relatives aux lits bébé et aux lits d'appoint 0 - 2 ans Lit bébé sur demande Gratuit Le nombre de lits bébé disponibles dépend de l'option que vous choisissez. Veuillez consulter l'option sélectionnée pour obtenir plus d'informations. Cet établissement ne propose pas de lits d'appoint. Tous les lits bébé sont soumis à disponibilité. Aucune restriction d'âge Aucune restriction relative à l'âge ne s'applique pour l'enregistrement. Animaux domestiques Les animaux de compagnie ne sont pas admis au sein de l'établissement. Groupes Toute réservation de plus de 4 chambres peut entraîner des conditions particulières et des frais supplémentaires. Moyens de paiement acceptés Espèces","2026-03-21 01:35:57.748501+00"
"80","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Regole della struttura","Colonna Park Hotel accetta le richieste speciali. Aggiungile nel prossimo passaggio! Vedi disponibilità Arrivo Dalle 14:00 alle 23:30 Partenza Dalle 00:00 alle 12:00 Cancellazione / Pagamento anticipato Le condizioni relative alla cancellazione e al pagamento anticipato variano a seconda della tipologia di alloggio. Inserisci le date del soggiorno e verifica le condizioni dell'opzione scelta. Bambini e letti Condizioni per i bambini I bambini di tutte le età sono i benvenuti. I bambini di 5 anni o più pagheranno quanto gli adulti presso questa struttura. Per vedere informazioni corrette relativamente a prezzi e occupazione, aggiungi alla ricerca il numero e l'età dei bambini che soggiorneranno. Condizioni per culle e letti aggiuntivi 0 - 3 anni Culla su richiesta Gratis Il numero di culle ammesse dipende dall'opzione che scegli. Controlla quella che hai selezionato per maggiori informazioni. In questa struttura non c'è disponibilità di letti supplementari. Le culle sono soggette a disponibilità. Nessuna età minima Non è richiesta un'età minima per fare il check-in. Animali Animali non ammessi. Gruppi Alle prenotazioni di oltre 4 camere, la struttura potrebbe applicare differenti condizioni e supplementi. Metodi di pagamento accettati Contanti","2026-03-21 01:37:15.11328+00"
"81","bc2ade71-43a3-4e3f-b25f-832209277bb1","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","it","Regole della struttura","Manaus Hotéis Millennium accetta le richieste speciali. Aggiungile nel prossimo passaggio! Vedi disponibilità Arrivo Dalle 15:00 Dovrai comunicare in anticipo alla struttura il tuo orario di arrivo. Partenza Alle 12:00 Cancellazione / Pagamento anticipato Le condizioni relative alla cancellazione e al pagamento anticipato variano a seconda della tipologia di alloggio. Inserisci le date del soggiorno e verifica le condizioni dell'opzione scelta. Bambini e letti Condizioni per i bambini I bambini di tutte le età sono i benvenuti. I bambini di 8 anni o più pagheranno quanto gli adulti presso questa struttura. Per vedere informazioni corrette relativamente a prezzi e occupazione, aggiungi alla ricerca il numero e l'età dei bambini che soggiorneranno. Condizioni per culle e letti aggiuntivi 0 - 2 anni Culla su richiesta Gratis Il numero di culle ammesse dipende dall'opzione che scegli. Controlla quella che hai selezionato per maggiori informazioni. In questa struttura non c'è disponibilità di letti supplementari. Le culle sono soggette a disponibilità. Nessuna età minima Non è richiesta un'età minima per fare il check-in. Animali Animali non ammessi. Gruppi Alle prenotazioni di oltre 4 camere, la struttura potrebbe applicare differenti condizioni e supplementi. Metodi di pagamento accettati Contanti","2026-03-21 01:38:34.969029+00"
"82","7aee084f-fcc2-4c6d-a7be-fbc28eea88a3","9af7acbb-601a-47f2-87d7-292f05898d5b","nl","Huisregels","Colonna Park Hotel accepteert speciale verzoeken, voeg ze toe bij de volgende stap! Bekijk beschikbaarheid Inchecken Van 14:00 tot 23:30 Uitchecken Van 00:00 tot 12:00 Annuleren / vooruitbetalen Annulerings- en vooruitbetalingsvoorwaarden verschillen per accommodatietype. Vul de data van je verblijf in en controleer de voorwaarden van je gekozen optie. Kinderen en bedden Voorwaarden voor kinderen Kinderen van alle leeftijden zijn welkom. Voor kinderen van 5 jaar en ouder worden bij deze accommodatie dezelfde kosten als volwassenen gerekend. Voeg het aantal kinderen in je groep en hun leeftijden toe aan je zoekopdracht om de juiste prijzen en informatie over de bezetting te zien. Voorwaarden voor kinderbedjes en extra bedden 0 - 3 jaar Kinderbedje op verzoek Gratis Het aantal toegestane kinderbedjes hangt af van de optie die je kiest. Controleer de optie die je heb geselecteerd voor meer informatie. Er zijn geen extra bedden beschikbaar bij deze accommodatie. Alle kinderbedjes zijn op basis van beschikbaarheid. Geen leeftijdsrestrictie Er is geen minimumleeftijd om in te checken Huisdieren Huisdieren zijn niet toegestaan. Groepen Als je meer dan 4 kamers boekt, kunnen er andere voorwaarden en extra toeslagen van toepassing zijn. Geaccepteerde betaalwijzen Contant","2026-03-21 01:39:54.59748+00"
